pv_name,temperature,pressure,windspeed,dewpoint,ghi_global,hour_sin,hour_cos,doy_sin,doy_cos,ghi_neighbor_1,ghi_neighbor_2,ghi_neighbor_3
pv_1177,0.010899707030270973,0.0049634193980195125,0.006578994353032794,0.007304067564510447,0.38009827266012125,0.01545066209055065,0.0105050055202904,0.007311764403042694,0.01027208634479114,0.4366788071133946,0.052059445981450514,0.05787776754052505
pv_1179,0.01106955270746086,0.004888160494649943,0.006857793378881556,0.0076634301973323065,0.20563425714507158,0.01563878528688363,0.010868100545298317,0.0072468006107705195,0.01026359100532852,0.27852740403778486,0.2267834497672888,0.2145586748232492
pv_118,0.010733492134288796,0.005131480044899732,0.006512013468791926,0.006992586727563907,0.1560255414398396,0.016200367733052144,0.009950758859701057,0.007079398064183525,0.010428116110105603,0.15439865602665126,0.46645733475481366,0.15009025463610878
pv_1181,0.010751110987472551,0.004622547040411697,0.006437782693713773,0.008184620519072247,0.20157843052346222,0.015167531469829923,0.010063970541415097,0.0069804818675082815,0.00958451100562758,0.2793868555496469,0.23194453424890843,0.21529762355293136
pv_1183,0.011143484734337895,0.004852291055639657,0.006920598204875192,0.007678085193801648,0.20661768724476887,0.01564271724251232,0.010873136973975971,0.007316546363773716,0.010361294398972655,0.2798412136594923,0.22464810845889688,0.21410483646895279
pv_12,0.01215460306962902,0.0053101523294740985,0.006938086978932104,0.007549583838995799,0.20447080827910658,0.015879554884672926,0.01078634964782434,0.007486002763565271,0.011933602307833337,0.28178549626184746,0.2283233679305092,0.20738239170760991
pv_120,0.010705569475034482,0.005136547574249832,0.006541628378889995,0.0069781477946690785,0.11248292070840275,0.0161783621445724,0.009979275635038174,0.007095275665812941,0.010386061676140696,0.1523317169186311,0.19570769146527223,0.46647680256328633
pv_122,0.010798530138655291,0.005207898338685589,0.006682129619051046,0.007052296355836249,0.20247577528370128,0.016323033569149905,0.010153920068363397,0.007083859965212167,0.010446728945920369,0.27819710264955616,0.22977906569549136,0.21579965937037718
pv_124,0.010789001281803677,0.0052278875951238596,0.006652324629035199,0.007060858502841108,0.20809944646506928,0.01632087715457003,0.010183029497433412,0.007109169010481045,0.010436783938840448,0.27733998850923025,0.22654837256160582,0.21423226085396577
pv_126,0.010792565013882732,0.005234659714197141,0.0066520953453453845,0.007064135846167481,0.204287322516754,0.016336399811570517,0.010132831371889235,0.007083294098837441,0.010458777027318946,0.28563509839738405,0.22589305328838327,0.2104297675682698
