datetime,CSI_imputed,GHI_clear,solar_elev,source,GHI_imputed
2024-01-01 14:15:00,0.41955846548080444,194.97017715075728,13.966080411320057,imputed_synth_ft_v4,81.80138833989233
2024-01-01 14:20:00,0.36367321014404297,186.21499038622727,13.511988684098695,imputed_synth_ft_v4,67.72140333070138
2024-01-01 14:25:00,0.3103366792201996,177.2316239315626,13.044503371489366,imputed_synth_ft_v4,55.001473623724394
2024-01-01 14:30:00,0.28942781686782837,168.033876776241,12.563919750314007,imputed_synth_ft_v4,48.63367811518511
2024-01-01 14:35:00,0.27912867069244385,158.63722712732155,12.070538815195253,imputed_synth_ft_v4,44.28019833038456
2024-01-01 14:40:00,0.2746383249759674,149.05915487564778,11.564668067949775,imputed_synth_ft_v4,40.93735661738121
2024-01-01 14:45:00,0.26212823390960693,139.319544418162,11.04662267315116,imputed_synth_ft_v4,36.51958612742384
2024-01-01 14:50:00,0.24081584811210632,129.44117685244075,10.516726365978384,imputed_synth_ft_v4,31.171486784349664
2024-01-01 14:55:00,0.23553165793418884,119.45037330460666,9.975313987906144,imputed_synth_ft_v4,28.13434446529178
2024-01-01 15:00:00,0.23174092173576355,109.37778677769542,9.422733706160233,imputed_synth_ft_v4,25.347309125280947
2024-01-01 15:05:00,0.23337841033935547,99.25943342846094,8.859351500293144,imputed_synth_ft_v4,23.165008784719294
2024-01-01 15:10:00,0.22736325860023499,89.13798173157295,8.285556049195947,imputed_synth_ft_v4,20.266701991538643
2024-01-01 15:15:00,0.2329786717891693,79.06441709309996,7.701767068453698,imputed_synth_ft_v4,18.420322880135323
2024-01-01 15:20:00,0.25127270817756653,69.1001244564725,7.108445794899134,imputed_synth_ft_v4,17.36297540758474
2024-01-01 15:25:00,0.267741322517395,59.31950433187329,6.506111106447369,imputed_synth_ft_v4,15.882282540892097
2024-01-01 15:30:00,0.27416443824768066,49.813151729111944,5.895363041281826,imputed_synth_ft_v4,13.656994761158458
2024-01-01 15:35:00,0.3102799654006958,40.69150636716852,5.27691685031807,imputed_synth_ft_v4,12.625759187707242
2024-01-01 15:40:00,0.32344502210617065,32.088619437179894,4.651656027996744,imputed_synth_ft_v4,10.378904223215148
2024-01-01 15:45:00,0.3232828378677368,24.16491722854349,4.020712118133966,imputed_synth_ft_v4,7.812103018482506
2024-01-01 15:50:00,0.3252209722995758,17.10648877658764,3.3855903166616406,imputed_synth_ft_v4,5.563388912553613
2024-01-01 15:55:00,0.33898213505744934,11.115715423559289,2.7483622041713285,imputed_synth_ft_v4,3.7680289469691477
2024-01-01 16:00:00,0.4288044273853302,6.399488334297005,2.1119544704846165,imputed_synth_ft_v4,2.744128930747328
2024-01-01 16:05:00,0.43819165229797363,3.045612558529671,1.480515602302594,imputed_synth_ft_v4,1.3345619992815756
2024-01-01 16:10:00,0.0,1.0489015516272289,0.859588886320408,imputed_synth_ft_v4,0.0
2024-01-01 16:15:00,0.0,0.15359771695430027,0.2546321037372116,imputed_synth_ft_v4,0.0
2024-01-01 16:20:00,0.0,0.0,-0.9676026595986156,imputed_synth_ft_v4,0.0
2024-01-01 16:25:00,0.0,0.0,-1.6844826526159773,imputed_synth_ft_v4,0.0
2024-01-01 16:30:00,0.0,0.0,-2.4085873156229556,imputed_synth_ft_v4,0.0
2024-01-01 16:35:00,0.0,0.0,-3.1396972284432514,imputed_synth_ft_v4,0.0
2024-01-01 16:40:00,0.0,0.0,-3.877596570829879,imputed_synth_ft_v4,0.0
2024-01-01 16:45:00,0.0,0.0,-4.622072281882169,imputed_synth_ft_v4,0.0
2024-01-01 16:50:00,0.0,0.0,-5.372914683159897,imputed_synth_ft_v4,0.0
2024-01-01 16:55:00,0.0,0.0,-6.129917107929053,imputed_synth_ft_v4,0.0
2024-01-01 17:00:00,0.0,0.0,-6.892875504973534,imputed_synth_ft_v4,0.0
2024-01-01 17:05:00,0.0,0.0,-7.661589054101878,imputed_synth_ft_v4,0.0
2024-01-01 17:10:00,0.0,0.0,-8.435859241316912,imputed_synth_ft_v4,0.0
2024-01-01 17:15:00,0.0,0.0,-9.215490568367272,imputed_synth_ft_v4,0.0
2024-01-01 17:20:00,0.0,0.0,-10.000289598534366,imputed_synth_ft_v4,0.0
2024-01-01 17:25:00,0.0,0.0,-10.790065661319481,imputed_synth_ft_v4,0.0
2024-01-01 17:30:00,0.0,0.0,-11.584629869321098,imputed_synth_ft_v4,0.0
2024-01-01 17:35:00,0.0,0.0,-12.383795711527746,imputed_synth_ft_v4,0.0
2024-01-01 17:40:00,0.0,0.0,-13.187378581000972,imputed_synth_ft_v4,0.0
2024-01-01 17:45:00,0.0,0.0,-13.995195284652949,gap_fill_s2_copy,0.0
2024-01-01 17:50:00,0.0,0.0,-14.807064626517707,gap_fill_s2_copy,0.0
2024-01-01 17:55:00,0.0,0.0,-15.62280636015897,gap_fill_s2_copy,0.0
2024-01-01 18:00:00,0.0,0.0,-16.442241869950657,gap_fill_s2_copy,0.0
2024-01-01 18:05:00,0.0,0.0,-17.26519309729219,gap_fill_s2_copy,0.0
2024-01-01 18:10:00,0.0,0.0,-18.091483211617344,gap_fill_s2_copy,0.0
2024-01-01 18:15:00,0.0,0.0,-18.92093550960161,gap_fill_s2_copy,0.0
2024-01-01 18:20:00,0.0,0.0,-19.75337396129048,gap_fill_s2_copy,0.0
2024-01-01 18:25:00,0.0,0.0,-20.58862263988606,gap_fill_s2_copy,0.0
2024-01-01 18:30:00,0.0,0.0,-21.426505132497557,gap_fill_s2_copy,0.0
2024-01-01 18:35:00,0.0,0.0,-22.266845060959877,gap_fill_s2_copy,0.0
2024-01-01 18:40:00,0.0,0.0,-23.10946490512481,gap_fill_s2_copy,0.0
2024-01-01 18:45:00,0.0,0.0,-23.95418661176791,gap_fill_s2_copy,0.0
2024-01-01 18:50:00,0.0,0.0,-24.800830382119596,gap_fill_s2_copy,0.0
2024-01-01 18:55:00,0.0,0.0,-25.64921525229137,gap_fill_s2_copy,0.0
2024-01-01 19:00:00,0.0,0.0,-26.49915784051402,gap_fill_s2_copy,0.0
2024-01-01 19:05:00,0.0,0.0,-27.35047277824282,gap_fill_s2_copy,0.0
2024-01-01 19:10:00,0.0,0.0,-28.202971982762516,gap_fill_s2_copy,0.0
2024-01-01 19:15:00,0.0,0.0,-29.05646390252858,gap_fill_s2_copy,0.0
2024-01-01 19:20:00,0.0,0.0,-29.91075388085398,gap_fill_s2_copy,0.0
2024-01-01 19:25:00,0.0,0.0,-30.765642775211855,gap_fill_s2_copy,0.0
2024-01-01 19:30:00,0.0,0.0,-31.620927376119845,gap_fill_s2_copy,0.0
2024-01-01 19:35:00,0.0,0.0,-32.47639896215029,gap_fill_s2_copy,0.0
2024-01-01 19:40:00,0.0,0.0,-33.33184364816045,gap_fill_s2_copy,0.0
2024-01-01 19:45:00,0.0,0.0,-34.18704086308385,gap_fill_s2_copy,0.0
2024-01-01 19:50:00,0.0,0.0,-35.04176350143508,gap_fill_s2_copy,0.0
2024-01-01 19:55:00,0.0,0.0,-35.89577688156952,gap_fill_s2_copy,0.0
2024-01-01 20:00:00,0.0,0.0,-36.74883765325952,gap_fill_s2_copy,0.0
2024-01-01 20:05:00,0.0,0.0,-37.60069379401868,gap_fill_s2_copy,0.0
2024-01-01 20:10:00,0.0,0.0,-38.451082828212606,gap_fill_s2_copy,0.0
2024-01-01 20:15:00,0.0,0.0,-39.29973180917792,gap_fill_s2_copy,0.0
2024-01-01 20:20:00,0.0,0.0,-40.14635540397073,gap_fill_s2_copy,0.0
2024-01-01 20:25:00,0.0,0.0,-40.990655723599474,gap_fill_s2_copy,0.0
2024-01-01 20:30:00,0.0,0.0,-41.83232025153496,gap_fill_s2_copy,0.0
2024-01-01 20:35:00,0.0,0.0,-42.67102138422131,gap_fill_s2_copy,0.0
2024-01-01 20:40:00,0.0,0.0,-43.5064147406776,gap_fill_s2_copy,0.0
2024-01-01 20:45:00,0.0,0.0,-44.338137376433934,gap_fill_s2_copy,0.0
2024-01-01 20:50:00,0.0,0.0,-45.165807005485796,gap_fill_s2_copy,0.0
2024-01-01 20:55:00,0.0,0.0,-45.98901943107621,gap_fill_s2_copy,0.0
2024-01-01 21:00:00,0.0,0.0,-46.807347634422946,gap_fill_s2_copy,0.0
2024-01-01 21:05:00,0.0,0.0,-47.62033896509766,gap_fill_s2_copy,0.0
2024-01-01 21:10:00,0.0,0.0,-48.42751396019624,gap_fill_s2_copy,0.0
2024-01-01 21:15:00,0.0,0.0,-49.22836327878197,gap_fill_s2_copy,0.0
